Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Conference
307,James Posey\poseyja01,SF,26,TOT,83,2518,13.5,0.519,0.305,0.327,4.1,15.4,9.8,12.7,2.3,0.4,14.3,18.1,2.3,3.1,5.4,0.10400000000000001,0.0,0.7,0.7,1.7,NaN
307,James Posey\poseyja01,SF,26,DEN,25,872,12.3,0.47700000000000004,0.272,0.315,4.8,15.0,9.7,16.5,1.8,0.5,15.2,22.2,0.0,1.0,1.0,0.055,-1.1,0.2,-0.9,0.2,West
307,James Posey\poseyja01,SF,26,HOU,58,1646,14.2,0.551,0.32899999999999996,0.336,3.7,15.7,9.8,10.8,2.5,0.4,13.7,16.0,2.3,2.1,4.4,0.129,0.6,1.0,1.6,1.5,West
308,Lavor Postell\postela01,SG,24,NYK,12,98,7.8,0.48200000000000004,0.184,0.395,1.2,3.7,2.4,5.1,1.1,0.0,13.6,24.3,-0.1,0.0,-0.1,-0.032,-4.9,-4.6,-9.5,-0.2,East
309,Vitaly Potapenko\potapvi01,C,27,SEA,26,403,8.2,0.49200000000000005,0.0,0.312,7.2,19.0,13.0,1.6,1.2,1.6,19.1,15.2,-0.2,0.4,0.2,0.027000000000000003,-6.1,-1.0,-7.0,-0.5,West
310,Tayshaun Prince\princta01,SF,22,DET,42,435,11.7,0.546,0.39799999999999996,0.14400000000000002,1.3,11.1,6.1,9.9,1.3,2.4,14.3,16.2,0.2,0.6,0.8,0.084,-2.1,0.1,-2.0,0.0,East
311,Joel Przybilla\przybjo01,C,23,MIL,32,546,7.9,0.424,0.0,0.522,10.2,20.9,15.5,3.0,1.0,6.1,25.1,6.4,0.1,0.5,0.6,0.051,-4.1,2.9,-1.3,0.1,East
312,Vladimir Radmanovic\radmavl01,PF,22,SEA,72,1910,13.0,0.508,0.439,0.153,4.6,15.5,10.0,8.7,1.8,0.9,12.3,20.0,0.8,1.9,2.7,0.068,-0.4,-0.4,-0.8,0.6,West
313,Igor Rakocevic\rakocig01,PG,24,MIN,42,244,8.4,0.528,0.207,0.621,1.9,5.9,3.9,19.0,0.9,0.0,23.8,18.0,0.0,0.1,0.1,0.022000000000000002,-3.5,-3.6,-7.1,-0.3,West
314,Zach Randolph\randoza01,PF,21,POR,77,1301,19.9,0.555,0.01,0.313,12.9,18.9,15.9,5.7,1.7,0.8,9.6,23.0,3.2,1.6,4.8,0.177,0.6,-1.8,-1.1,0.3,West
315,Theo Ratliff\ratlith01,C,29,ATL,81,2518,13.8,0.512,0.0,0.36,7.3,19.7,13.7,4.8,1.2,7.3,16.6,15.0,0.7,3.4,4.0,0.077,-3.4,3.3,0.0,1.2,East
316,Zeljko Rebraca\rebraze01,C,30,DET,30,488,14.0,0.596,0.0,0.331,6.5,16.0,11.2,3.6,0.7,2.6,14.9,19.2,0.7,0.7,1.3,0.133,-2.5,-0.5,-3.1,-0.1,East
317,Michael Redd\reddmi01,SG,23,MIL,82,2316,21.0,0.59,0.428,0.191,4.9,13.9,9.4,8.9,2.3,0.4,6.6,22.6,6.9,1.1,8.0,0.16699999999999998,4.9,-2.3,2.5,2.6,East
318,Don Reid\reiddo01,PF,29,DET,1,10,-17.3,0.129,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,-0.1,0.0,-0.1,-0.285,-14.7,-4.7,-19.5,0.0,East
319,Efthimi Rentzias\rentzef01,C,27,PHI,35,144,10.6,0.413,0.136,0.153,8.0,13.3,10.6,8.0,2.2,1.1,6.0,20.9,0.0,0.2,0.2,0.057999999999999996,-3.0,-1.6,-4.7,-0.1,East
320,Glen Rice\ricegl01,SF,35,HOU,62,1532,11.9,0.563,0.556,0.182,2.2,9.3,5.8,7.3,0.8,0.2,10.0,16.5,2.5,0.8,3.3,0.10300000000000001,1.2,-2.2,-1.0,0.4,West
321,Jason Richardson\richaja01,SG,22,GSW,82,2698,14.8,0.501,0.28800000000000003,0.233,4.4,10.4,7.5,15.3,1.7,0.6,12.3,23.0,3.4,0.3,3.7,0.066,1.6,-2.0,-0.4,1.1,West
322,Quentin Richardson\richaqu01,SG,22,LAC,59,1368,12.5,0.46,0.363,0.22699999999999998,8.2,15.1,11.6,6.7,1.3,0.5,9.6,22.0,0.3,0.7,1.0,0.036000000000000004,-0.8,-2.7,-3.5,-0.5,West
323,Antoine Rigaudeau\rigauan01,SG,31,DAL,11,91,-2.4,0.243,0.14300000000000002,0.0,4.8,4.8,4.8,9.3,1.7,0.0,14.6,20.4,-0.4,0.1,-0.4,-0.192,-9.2,-2.1,-11.3,-0.2,West
324,Clifford Robinson\robincl02,PF,36,DET,81,2825,12.4,0.47700000000000004,0.27699999999999997,0.255,3.3,10.1,6.7,17.4,1.7,2.3,13.2,20.4,0.4,4.0,4.4,0.075,-0.7,1.4,0.8,2.0,East
325,David Robinson*\robinda01,C,37,SAS,64,1676,17.8,0.531,0.0,0.51,11.8,22.8,17.6,5.9,1.7,4.6,13.9,16.5,2.5,3.6,6.0,0.172,-1.2,3.3,2.1,1.7,West
326,Eddie Robinson\robined01,SF,26,CHI,64,1355,11.5,0.531,0.044000000000000004,0.2,6.3,10.0,8.2,7.7,2.3,0.7,13.2,12.9,1.2,1.0,2.2,0.076,-1.1,0.5,-0.6,0.5,East
327,Glenn Robinson\robingl01,SF,30,ATL,69,2591,16.7,0.519,0.21100000000000002,0.245,3.9,15.7,10.0,15.5,1.9,0.7,15.2,28.8,1.0,1.9,2.9,0.055,0.3,-1.3,-1.0,0.7,East
328,Rodney Rogers\rogerro01,PF,31,NJN,68,1303,11.7,0.483,0.29,0.198,5.4,17.7,11.5,13.8,2.0,1.8,15.5,20.3,-0.1,2.5,2.3,0.086,-2.0,1.4,-0.6,0.5,East
329,Sean Rooks\rooksse01,C,33,LAC,70,1344,7.7,0.46,0.003,0.195,4.5,13.7,9.1,8.2,1.3,2.3,17.0,13.1,-0.4,0.8,0.4,0.015,-4.0,0.7,-3.4,-0.5,West
330,Jalen Rose\roseja01,SF,30,CHI,82,3351,14.9,0.508,0.22699999999999998,0.295,2.3,9.2,5.8,21.1,1.1,0.5,13.7,27.4,2.5,1.1,3.6,0.052000000000000005,1.4,-2.2,-0.8,1.0,East
331,Malik Rose\rosema01,PF,28,SAS,79,1933,16.1,0.5379999999999999,0.008,0.486,9.3,20.5,15.2,11.0,1.6,1.5,18.2,22.4,1.9,3.3,5.2,0.13,-1.5,1.3,-0.2,0.9,West
332,Guy Rucker\ruckegu01,PF,25,GSW,3,4,7.8,,,,0.0,26.3,13.3,32.3,0.0,0.0,,0.0,0.0,0.0,0.0,0.11699999999999999,-4.1,-1.1,-5.2,0.0,West
333,Kareem Rush\rushka01,PG,22,LAL,76,872,5.8,0.447,0.27899999999999997,0.094,3.3,8.9,6.1,11.7,0.6,0.9,19.9,16.1,-0.9,0.3,-0.6,-0.033,-4.6,-2.6,-7.2,-1.1,West
334,Bryon Russell\russebr01,SF,32,WAS,70,1388,9.1,0.46799999999999997,0.45799999999999996,0.225,3.7,14.1,8.9,8.2,2.7,0.4,14.1,13.3,0.0,1.6,1.5,0.052000000000000005,-1.8,0.6,-1.2,0.3,East
335,Arvydas Sabonis*\sabonar01,C,38,POR,78,1209,20.5,0.5489999999999999,0.017,0.45399999999999996,8.8,24.7,16.7,19.3,2.7,3.1,14.8,19.4,2.6,2.3,4.9,0.196,0.7,3.4,4.1,1.9,West
336,John Salmons\salmojo01,PG,23,PHI,64,504,9.5,0.502,0.267,0.302,3.7,10.2,6.9,14.3,1.8,0.9,18.1,14.3,0.2,0.4,0.6,0.057999999999999996,-2.4,-0.7,-3.0,-0.1,East
337,Soumaila Samake\samakso01,C,24,LAL,13,77,12.9,0.442,0.0,0.083,14.5,19.2,16.8,8.0,0.0,4.7,7.4,15.5,0.1,0.1,0.2,0.102,-2.7,-0.6,-3.3,0.0,West
338,Jamal Sampson\sampsja01,PF,19,MIL,5,8,8.4,0.0,0.0,0.0,14.6,14.7,14.6,16.3,6.6,0.0,0.0,11.6,0.0,0.0,0.0,-0.066,-5.3,3.9,-1.4,0.0,East
339,Pepe Sanchez\sanchpe01,PG,25,DET,9,37,11.0,0.0,0.0,0.0,12.6,6.5,9.6,31.9,7.5,0.0,28.6,9.1,-0.1,0.1,0.0,0.042,-4.0,5.7,1.6,0.0,East
340,Jeryl Sasser\sasseje01,SG,23,ORL,75,1025,8.3,0.402,0.213,0.377,7.0,13.8,10.3,9.3,2.3,0.9,13.9,12.2,-0.2,0.9,0.8,0.036000000000000004,-3.5,0.7,-2.7,-0.2,East
341,Kenny Satterfield\satteke01,PG,21,TOT,39,502,4.8,0.34,0.153,0.13699999999999998,3.6,6.6,5.0,23.1,2.1,0.3,18.1,21.0,-1.4,0.5,-1.0,-0.091,-6.2,-1.5,-7.7,-0.7,NaN
341,Kenny Satterfield\satteke01,PG,21,DEN,22,420,5.2,0.35100000000000003,0.17,0.139,3.2,6.7,4.9,22.5,2.3,0.4,17.1,22.4,-1.2,0.4,-0.8,-0.08800000000000001,-5.9,-1.4,-7.3,-0.6,West
341,Kenny Satterfield\satteke01,PG,21,PHI,17,82,2.6,0.23800000000000002,0.0,0.111,5.6,5.8,5.7,26.1,1.3,0.0,27.0,14.2,-0.2,0.0,-0.2,-0.10800000000000001,-7.6,-2.3,-9.8,-0.2,East
342,Predrag Savovic\savovpr01,SG,26,DEN,27,256,6.0,0.392,0.28,0.312,3.9,7.6,5.7,15.1,2.9,0.3,16.6,22.0,-0.5,0.3,-0.2,-0.04,-5.1,-1.1,-6.1,-0.3,West
343,Brian Scalabrine\scalabr01,PF,24,NJN,59,724,8.9,0.48700000000000004,0.231,0.213,6.3,15.9,11.1,9.9,1.2,1.9,19.9,14.4,-0.1,1.2,1.0,0.068,-3.8,1.1,-2.6,-0.1,East
344,Ansu Sesay\sesayan01,SF,26,SEA,45,448,6.1,0.40399999999999997,0.0,0.196,8.8,10.4,9.6,8.1,1.7,0.9,17.7,14.8,-0.4,0.4,-0.1,-0.006999999999999999,-5.0,0.0,-5.0,-0.3,West
345,Brian Shaw\shawbr01,PG,36,LAL,72,900,10.2,0.467,0.418,0.057,2.5,12.5,7.4,17.3,1.8,1.0,16.8,15.9,-0.1,0.7,0.6,0.034,-2.3,-1.3,-3.7,-0.4,West
346,Paul Shirley\shirlpa01,PF,25,ATL,2,5,-28.0,0.0,0.0,0.0,0.0,21.9,11.4,0.0,0.0,0.0,0.0,36.7,-0.1,0.0,-0.1,-0.823,-32.3,-12.6,-44.9,-0.1,East
347,Bobby Simmons\simmobo01,SG,22,WAS,36,378,13.0,0.47100000000000003,0.045,0.313,10.3,13.8,12.0,8.9,1.4,0.6,5.9,16.9,0.6,0.3,0.9,0.111,-1.1,-1.5,-2.6,-0.1,East
348,Brian Skinner\skinnbr01,PF,26,PHI,77,1381,15.4,0.574,0.0,0.486,11.4,19.9,15.6,2.2,1.8,3.0,13.4,15.1,2.2,2.0,4.1,0.14400000000000002,-1.4,0.1,-1.3,0.3,East
349,Reggie Slater\slatere01,PF,32,MIN,26,141,19.2,0.58,0.0,0.9,14.9,10.2,12.5,4.7,2.2,0.5,11.4,25.3,0.4,0.1,0.5,0.18600000000000003,1.4,-3.3,-1.9,0.0,West
350,Tamar Slay\slayta01,SG,22,NJN,36,274,7.1,0.428,0.243,0.09699999999999999,3.3,9.6,6.5,8.6,2.7,0.8,15.7,21.0,-0.5,0.5,0.0,-0.004,-5.2,-0.4,-5.6,-0.3,East
351,Charles Smith\smithch04,SG,27,POR,3,13,5.9,0.434,0.25,1.0,0.0,0.0,0.0,11.4,4.1,0.0,14.8,24.0,0.0,0.0,0.0,0.006999999999999999,-5.6,-4.4,-10.0,0.0,West
352,Joe Smith\smithjo02,SF,27,MIN,54,1117,14.3,0.524,0.006,0.39899999999999997,11.6,15.7,13.7,5.1,0.7,3.5,10.0,17.4,1.9,1.2,3.0,0.131,-0.9,-0.1,-0.9,0.3,West
353,Steve Smith\smithst01,SG,33,SAS,53,1032,12.0,0.528,0.405,0.392,2.5,8.4,5.6,10.9,1.4,0.6,11.2,17.3,1.4,1.1,2.5,0.11699999999999999,-0.1,-0.9,-1.0,0.3,West
354,Eric Snow\snower01,PG,29,PHI,82,3108,15.6,0.546,0.04,0.474,2.6,8.8,5.7,27.6,2.2,0.3,16.7,16.8,5.7,2.7,8.4,0.13,1.1,-0.2,0.9,2.3,East
355,Latrell Sprewell\sprewla01,SF,32,NYK,74,2859,14.3,0.49700000000000005,0.319,0.193,1.8,10.1,5.9,19.7,1.9,0.6,12.3,22.6,1.6,1.6,3.2,0.054000000000000006,1.0,-0.5,0.5,1.8,East
356,Jerry Stackhouse\stackje01,SG,28,WAS,70,2747,18.7,0.528,0.204,0.431,2.6,8.5,5.6,21.7,1.3,0.8,11.9,27.9,5.1,1.4,6.5,0.114,2.8,-2.1,0.7,1.9,East
357,Vladimir Stepania\stepavl01,C,26,MIA,79,1594,13.6,0.45399999999999996,0.0,0.314,14.9,25.6,20.1,2.7,1.5,2.0,12.4,16.4,0.3,2.6,2.9,0.08900000000000001,-3.9,0.3,-3.5,-0.6,East
358,DeShawn Stevenson\stevede01,SG,21,UTA,61,760,8.2,0.444,0.042,0.239,3.6,9.7,6.8,9.1,1.6,0.8,13.5,22.0,-0.7,0.6,-0.1,-0.009000000000000001,-4.8,-1.9,-6.7,-0.9,West
359,Michael Stewart\stewami01,PF,27,CLE,47,251,5.9,0.426,0.0,0.324,8.3,16.4,12.3,3.6,0.4,4.2,19.1,9.0,-0.1,0.2,0.1,0.013999999999999999,-6.2,0.0,-6.2,-0.3,East
360,John Stockton*\stockjo01,PG,40,UTA,82,2275,21.0,0.5770000000000001,0.125,0.44799999999999995,2.8,7.7,5.4,46.4,3.2,0.5,19.2,19.2,6.5,2.5,9.0,0.19,3.6,-1.5,2.0,2.3,West
361,Peja Stojakovic\stojape01,SF,25,SAC,72,2450,19.6,0.6,0.39299999999999996,0.255,2.8,14.0,8.7,9.4,1.5,0.1,8.1,22.5,6.9,3.3,10.1,0.19899999999999998,4.0,-0.9,3.1,3.1,West
362,Damon Stoudamire\stoudda01,PG,29,POR,59,1315,12.1,0.46,0.275,0.161,3.7,10.6,7.1,24.5,1.6,0.3,15.6,18.5,0.6,1.1,1.6,0.059000000000000004,-0.9,-1.0,-1.9,0.0,West
363,Amar'e Stoudemire\stoudam01,PF,20,PHO,82,2570,16.2,0.53,0.012,0.583,10.9,20.9,15.9,5.0,1.3,2.5,15.3,21.5,2.6,3.6,6.2,0.11599999999999999,-1.6,0.4,-1.1,0.6,West
364,Erick Strickland\stricer01,SG,29,IND,71,1275,13.5,0.547,0.42100000000000004,0.22899999999999998,2.1,10.5,6.4,27.2,1.6,0.4,19.0,18.3,1.4,1.3,2.7,0.10099999999999999,0.4,-1.4,-1.0,0.3,East
365,Mark Strickland\stricma01,SF,32,DAL,4,13,16.3,0.4,0.0,0.0,42.3,17.0,29.7,0.0,0.0,0.0,16.7,20.9,0.0,0.0,0.0,0.10099999999999999,-2.7,-9.6,-12.4,0.0,West
366,Rod Strickland\stricro02,PG,36,MIN,47,956,15.4,0.49200000000000005,0.04,0.385,2.4,8.7,5.6,33.3,2.5,0.5,18.9,19.0,0.8,0.9,1.7,0.084,-1.0,-1.2,-2.2,0.0,West
367,Bruno Sundov\sundobr01,C,22,BOS,26,138,1.2,0.281,0.28600000000000003,0.036000000000000004,6.4,16.9,11.5,8.8,2.3,1.7,13.7,22.2,-0.6,0.2,-0.4,-0.139,-9.7,-0.5,-10.2,-0.3,East
368,Bob Sura\surabo01,SG,29,GSW,55,1130,14.2,0.51,0.259,0.451,5.5,10.2,7.9,23.9,2.0,0.1,17.3,17.9,1.6,0.2,1.8,0.075,1.2,-1.9,-0.6,0.4,West
369,Stromile Swift\swiftst01,PF,23,MEM,67,1478,18.0,0.542,0.004,0.501,8.8,20.3,14.6,5.0,1.9,4.8,14.2,21.2,1.6,1.7,3.3,0.10800000000000001,-1.9,1.0,-0.9,0.4,West
370,Wally Szczerbiak\szczewa02,SF,25,MIN,52,1836,17.3,0.5670000000000001,0.19899999999999998,0.237,3.4,11.3,7.4,12.2,1.3,0.9,9.8,22.0,3.8,1.3,5.2,0.135,2.4,-1.0,1.4,1.6,West
371,Maurice Taylor\tayloma01,PF,26,HOU,67,1377,11.5,0.47200000000000003,0.004,0.258,8.1,11.7,10.0,8.8,0.9,1.1,14.4,23.3,-0.2,1.1,0.9,0.03,-3.2,-1.6,-4.8,-1.0,West
372,Jason Terry\terryja01,PG,25,ATL,81,3081,18.2,0.5489999999999999,0.37799999999999995,0.256,1.4,8.6,5.2,34.8,2.2,0.3,16.4,22.6,6.0,1.4,7.4,0.11599999999999999,3.7,-2.3,1.4,2.6,East
373,Etan Thomas\thomaet01,PF,24,WAS,38,513,15.8,0.55,0.0,0.758,16.1,22.0,19.0,1.0,0.8,3.4,16.6,18.2,0.7,0.6,1.3,0.125,-3.0,-2.6,-5.6,-0.5,East
374,Kenny Thomas\thomake01,PF,25,TOT,66,1978,14.9,0.517,0.0,0.35200000000000004,10.9,20.5,15.6,9.4,1.7,1.1,15.2,17.4,2.1,2.5,4.6,0.111,-0.7,0.9,0.2,1.1,NaN
374,Kenny Thomas\thomake01,PF,25,HOU,20,586,12.6,0.469,0.0,0.237,9.1,17.7,13.5,11.6,1.5,0.7,16.0,19.7,0.0,0.7,0.7,0.057,-2.2,0.4,-1.8,0.0,West
374,Kenny Thomas\thomake01,PF,25,PHI,46,1392,15.8,0.539,0.0,0.41200000000000003,11.6,21.6,16.5,8.4,1.7,1.2,14.8,16.5,2.1,1.8,3.9,0.134,-0.1,1.1,1.0,1.1,East
375,Kurt Thomas\thomaku01,C,30,NYK,81,2577,16.7,0.511,0.003,0.179,7.1,22.2,14.5,11.3,1.7,2.8,11.1,22.4,2.3,3.0,5.4,0.1,-0.9,1.8,0.9,1.9,East
376,Tim Thomas\thomati01,SF,25,MIL,80,2358,14.3,0.527,0.285,0.2,4.8,14.6,9.7,7.3,1.6,1.5,11.6,22.6,1.9,1.0,2.9,0.06,-0.1,-1.9,-2.0,0.0,East
377,Jamaal Tinsley\tinslja01,PG,24,IND,73,2237,13.4,0.46799999999999997,0.299,0.201,3.0,9.9,6.5,38.7,2.9,0.6,24.1,16.1,0.6,3.1,3.7,0.079,-0.5,0.2,-0.3,1.0,East
378,Oscar Torres\torreos01,SG,26,GSW,17,109,14.7,0.5920000000000001,0.361,0.556,3.0,8.7,5.9,4.4,1.9,1.2,15.2,20.6,0.2,0.0,0.2,0.08800000000000001,-0.1,-3.6,-3.7,0.0,West
379,Robert Traylor\traylro01,C,25,NOH,69,851,15.3,0.486,0.013000000000000001,0.371,14.6,21.3,17.9,9.7,2.8,3.1,16.1,17.6,0.7,1.7,2.4,0.133,-1.6,2.7,1.1,0.7,East
380,Gary Trent\trentga01,SF,28,MIN,80,1222,15.9,0.5489999999999999,0.005,0.26,10.1,16.7,13.5,10.0,1.4,1.4,12.0,18.3,2.0,1.3,3.3,0.128,0.1,-0.2,-0.1,0.6,West
381,Jeff Trepagnier\trepaje01,SG,23,DEN,8,97,17.5,0.522,0.2,0.175,9.2,10.1,9.6,12.2,4.3,0.0,15.7,23.4,0.1,0.2,0.2,0.105,0.0,0.3,0.3,0.1,West
382,Cezary Trybanski\trybace01,C,23,MEM,15,86,-1.4,0.287,0.0,0.5,8.0,10.3,9.2,1.6,0.0,4.8,24.7,17.0,-0.4,0.0,-0.3,-0.18600000000000003,-10.8,-1.2,-12.0,-0.2,West
383,Jake Tsakalidis\tsakaja01,C,23,PHO,33,543,10.2,0.501,0.0,0.43,9.3,16.2,12.7,3.7,0.6,2.3,13.9,15.4,0.3,0.5,0.9,0.078,-3.4,-0.4,-3.8,-0.3,West
384,Nikoloz Tskitishvili\tskitni01,SF,19,DEN,81,1320,4.9,0.374,0.387,0.165,5.4,10.8,8.0,11.6,1.2,1.8,16.6,17.0,-2.3,1.3,-1.0,-0.035,-5.2,-0.1,-5.3,-1.1,West
385,Hedo Turkoglu\turkohe01,SF,23,SAC,67,1175,12.0,0.509,0.19899999999999998,0.281,3.4,13.3,8.6,10.9,1.1,0.7,10.2,18.4,1.1,1.5,2.6,0.105,-1.7,-0.5,-2.2,-0.1,West
386,Nick Van Exel\vanexni01,SG,31,DAL,73,2026,15.6,0.51,0.375,0.17300000000000001,1.9,9.4,5.7,24.4,1.1,0.1,12.1,22.8,2.6,1.3,4.0,0.094,1.8,-2.1,-0.3,0.9,West
387,Keith Van Horn\vanhoke01,PF,27,PHI,74,2337,17.3,0.556,0.185,0.252,7.8,18.7,13.2,7.2,1.4,1.0,12.4,23.2,3.9,2.6,6.5,0.133,1.1,-1.1,0.0,1.2,East
388,Jacque Vaughn\vaughja01,PG,27,ORL,80,1686,10.5,0.508,0.083,0.304,1.7,6.4,4.0,21.7,2.0,0.1,17.2,14.9,1.2,0.9,2.0,0.057999999999999996,-2.3,-1.8,-4.1,-0.9,East
389,Jake Voskuhl\voskuja01,C,25,PHO,65,947,11.8,0.604,0.0,0.589,11.5,15.4,13.4,5.7,1.0,2.3,19.0,12.0,1.5,1.0,2.5,0.129,-1.1,0.9,-0.2,0.4,West
390,Dajuan Wagner\wagneda02,SG,19,CLE,47,1385,10.9,0.466,0.28800000000000003,0.264,1.6,5.1,3.3,16.8,1.4,0.4,11.2,23.8,0.2,0.1,0.3,0.011000000000000001,-1.1,-4.1,-5.2,-1.1,East
391,Antoine Walker\walkean02,PF,26,BOS,78,3235,14.6,0.467,0.375,0.184,3.4,16.7,9.9,23.3,1.9,0.8,13.4,27.9,-1.6,4.2,2.6,0.039,0.0,0.4,0.3,1.9,East
392,Samaki Walker\walkesa01,C,26,LAL,67,1243,11.6,0.465,0.004,0.369,10.3,23.1,16.7,7.5,0.8,3.2,15.0,13.4,0.6,1.4,2.1,0.079,-3.4,0.8,-2.6,-0.2,West
393,Ben Wallace\wallabe01,C,28,DET,73,2873,17.2,0.486,0.013999999999999999,0.43200000000000005,11.9,34.9,23.2,6.9,2.0,5.9,14.5,10.2,2.7,7.9,10.6,0.17600000000000002,-1.9,7.0,5.1,5.1,East
394,Gerald Wallace\wallage01,SF,20,SAC,47,571,12.5,0.51,0.022000000000000002,0.40399999999999997,7.5,16.0,12.0,6.1,2.1,1.7,17.0,20.1,-0.1,1.0,0.9,0.07400000000000001,-3.9,0.6,-3.3,-0.2,West
395,Rasheed Wallace\wallara01,PF,28,POR,74,2684,18.5,0.552,0.281,0.249,5.1,19.6,12.3,10.2,1.4,2.2,10.3,23.3,5.1,3.4,8.5,0.151,2.1,0.4,2.4,3.0,West
396,Charlie Ward\wardch01,PG,32,NYK,66,1465,15.9,0.54,0.645,0.128,2.0,12.4,7.1,32.9,2.8,0.5,17.8,16.8,2.4,1.3,3.7,0.121,2.5,-0.4,2.1,1.5,East
397,Earl Watson\watsoea01,PG,23,MEM,79,1366,14.6,0.505,0.233,0.22,3.8,9.6,6.7,25.7,3.4,0.7,17.0,17.0,1.3,1.0,2.3,0.08,0.3,-0.1,0.2,0.8,West
398,Clarence Weatherspoon\weathcl01,PF,32,NYK,79,2024,14.5,0.522,0.0,0.469,12.2,22.8,17.4,5.1,1.8,1.3,11.2,12.8,3.3,2.2,5.5,0.131,-0.9,1.3,0.5,1.3,East
399,Chris Webber\webbech01,PF,29,SAC,67,2622,20.9,0.485,0.015,0.247,6.9,21.1,14.4,24.6,2.0,2.2,11.9,30.4,1.7,5.3,6.9,0.127,0.7,3.1,3.8,3.8,West
400,Bonzi Wells\wellsbo01,SG,26,POR,75,2396,15.7,0.505,0.131,0.316,4.9,14.9,9.9,18.0,2.8,0.6,16.0,25.9,0.9,3.1,4.0,0.08,-0.1,0.8,0.7,1.6,West
401,Jiri Welsch\welscji01,SF,23,GSW,37,234,4.5,0.348,0.053,0.387,5.5,7.2,6.4,16.6,1.7,0.6,17.8,19.4,-0.4,0.0,-0.4,-0.086,-5.5,-2.7,-8.2,-0.4,West
402,David Wesley\wesleda01,SG,32,NOH,73,2710,15.1,0.5329999999999999,0.305,0.22899999999999998,1.6,5.9,3.8,16.4,2.2,0.2,10.4,21.4,4.5,2.5,7.0,0.124,2.0,-1.2,0.8,1.9,East
403,Jahidi White\whiteja01,C,26,WAS,16,230,14.8,0.523,0.0,0.47200000000000003,19.0,18.6,18.8,1.4,0.2,3.9,12.3,15.0,0.4,0.2,0.6,0.134,-1.9,-2.1,-4.0,-0.1,East
404,Rodney White\whitero02,SG,22,DEN,72,1563,9.8,0.469,0.21,0.196,3.1,13.3,7.9,15.0,1.5,1.6,18.4,24.2,-2.1,1.8,-0.4,-0.011000000000000001,-3.9,-0.5,-4.4,-1.0,West
405,Chris Whitney\whitnch01,PG,31,TOT,51,1052,9.2,0.46799999999999997,0.47,0.198,0.3,7.4,3.7,24.2,1.4,0.1,15.8,19.1,-0.1,0.7,0.6,0.027999999999999997,-1.9,-3.0,-4.9,-0.8,NaN
405,Chris Whitney\whitnch01,PG,31,DEN,29,762,10.2,0.484,0.49,0.218,0.1,7.2,3.5,29.2,1.2,0.1,16.1,19.9,0.2,0.5,0.8,0.049,-0.9,-3.4,-4.3,-0.5,West
405,Chris Whitney\whitnch01,PG,31,ORL,22,290,6.7,0.418,0.409,0.136,0.8,7.7,4.1,11.3,2.1,0.3,14.6,16.9,-0.3,0.2,-0.2,-0.026000000000000002,-4.4,-2.0,-6.3,-0.3,East
406,Chris Wilcox\wilcoch01,PF,20,LAC,46,479,12.5,0.528,0.0,0.35700000000000004,7.6,16.9,12.3,7.8,0.8,1.8,13.8,17.7,0.3,0.3,0.6,0.062,-2.6,-1.4,-4.0,-0.2,West
407,Mike Wilks\wilksmi01,PG-SG,23,TOT,46,688,9.3,0.436,0.23600000000000002,0.318,3.4,8.1,5.9,19.4,2.1,0.4,14.2,13.0,0.3,0.4,0.7,0.049,-2.1,-1.0,-3.1,-0.2,NaN
407,Mike Wilks\wilksmi01,SG,23,ATL,15,364,9.4,0.45299999999999996,0.21,0.358,2.9,9.6,6.4,18.1,2.3,0.2,14.6,13.8,0.1,0.2,0.3,0.042,-2.0,-0.8,-2.9,-0.1,East
407,Mike Wilks\wilksmi01,PG,23,MIN,31,324,9.1,0.414,0.26899999999999996,0.26899999999999996,4.0,6.5,5.2,21.0,1.8,0.7,13.8,12.2,0.2,0.2,0.4,0.055999999999999994,-2.2,-1.2,-3.4,-0.1,West
408,Aaron Williams\williaa01,C,31,NJN,81,1597,11.9,0.504,0.002,0.29600000000000004,9.8,13.9,11.8,9.0,0.9,2.7,14.6,16.4,1.2,2.4,3.7,0.11,-2.3,1.3,-1.0,0.4,East
409,Alvin Williams\willial02,PG,28,TOR,78,2638,16.7,0.508,0.161,0.264,2.3,8.6,5.3,27.7,2.2,0.6,11.2,19.7,4.4,1.2,5.5,0.10099999999999999,1.5,-1.4,0.1,1.4,East
410,Brandon Williams\willibr01,SF,27,ATL,6,19,-10.4,0.14300000000000002,0.14300000000000002,0.0,12.5,0.0,6.0,0.0,5.6,0.0,30.0,24.1,-0.2,0.0,-0.2,-0.392,-14.9,-2.1,-17.0,-0.1,East
411,Eric Williams\willier01,SF,30,BOS,82,2350,13.1,0.5379999999999999,0.191,0.466,6.7,11.8,9.2,10.4,1.9,0.6,12.3,15.6,3.4,2.6,6.0,0.12300000000000001,-0.9,0.6,-0.3,1.0,East
412,Frank Williams\willifr02,PG,22,NYK,21,167,6.4,0.39299999999999996,0.485,0.182,2.1,10.8,6.3,29.4,2.2,0.9,32.3,14.6,-0.2,0.1,-0.1,-0.035,-5.0,-0.9,-5.9,-0.2,East
